order_id,order_date,region,category,quantity,unit_price,discount
ORD-000425,2025-04-01,Daegu,Food,8,52853.0,0
ORD-000426,2025-03-08,Daegu,Electronics,9,156172.0,0
ORD-000427,2025-02-22,Incheon,Electronics,9,16895.0,0.1
ORD-000428,2025-03-21,Daegu,Home,3,67014.0,0
ORD-000429,2025-02-05,Busan,Fashion,1,291538.0,0.05
ORD-000430,2025-02-28,Incheon,Food,9,191000.0,0.05
ORD-000431,2025-03-09,Daegu,Fashion,4,186228.0,0
ORD-000432,2025-02-26,Busan,Electronics,4,221813.0,0.05
ORD-000433,2025-03-16,Daegu,Home,4,46075.0,0
ORD-000434,2025-04-01,Daegu,Fashion,5,151643.0,0
ORD-000435,2025-03-29,Gwangju,Beauty,2,277529.0,0
ORD-000436,2025-04-04,Daegu,Food,7,,0
ORD-000437,2025-02-01,Incheon,Home,6,,0
ORD-000438,2025-01-21,Busan,Fashion,9,234795.0,0
ORD-000439,2025-03-25,Seoul,Fashion,5,58975.0,0.05
ORD-000440,2025-04-22,Gwangju,Electronics,4,55005.0,0
ORD-000441,2025-04-04,Incheon,Electronics,2,218402.0,0
ORD-000442,2025-01-12,,Food,1,,0
ORD-000443,2025-01-16,Daegu,Fashion,4,215764.0,0
ORD-000444,2025-03-14,Gwangju,Home,9,195094.0,0.05
ORD-000445,2025-01-21,Incheon,Food,10,58399.0,0.1
ORD-000446,2025-04-03,Seoul,Fashion,2,179328.0,0
ORD-000447,2025-04-22,Gwangju,Beauty,10,43334.0,0
ORD-000448,2025-04-02,Busan,Beauty,3,241086.0,0
ORD-000449,2025-04-29,Seoul,Beauty,3,192863.0,0
ORD-000450,2025-01-30,Gwangju,Beauty,1,103578.0,0
ORD-000451,2025-01-17,Gwangju,Beauty,3,80560.0,0.1
ORD-000452,2025-04-18,,Home,3,230296.0,0.15
ORD-000453,2025-02-07,Gwangju,Home,7,95423.0,0
ORD-000454,2025-01-12,Incheon,Fashion,5,173584.0,0.15
ORD-000455,2025-03-29,Incheon,Home,8,235122.0,0
ORD-000456,2025-02-06,Gwangju,Home,2,133721.0,0
ORD-000457,2025-02-07,Busan,Fashion,1,83888.0,0
ORD-000458,2025-01-20,Daegu,Fashion,10,55668.0,0
ORD-000459,2025-04-11,Busan,Food,4,50585.0,0
ORD-000460,2025-02-23,Busan,Fashion,10,8443.0,0.15
ORD-000461,2025-03-25,Seoul,Electronics,9,209862.0,0
ORD-000462,2025-04-05,Gwangju,Home,4,52591.0,0.1
ORD-000463,2025-04-25,Gwangju,Food,7,11871.0,0
ORD-000464,2025-02-10,Daegu,Fashion,2,206257.0,0
ORD-000465,2025-04-04,Daegu,Food,5,,0.05
ORD-000466,2025-03-03,Incheon,Home,10,229836.0,0.1
ORD-000467,2025-02-26,Incheon,Food,3,-227142.0,0
ORD-000468,2025-03-15,Busan,Beauty,3,215059.0,0.05
ORD-000469,2025-01-31,Busan,Electronics,10,,0.15
ORD-000470,2025-03-28,Busan,Beauty,2,222106.0,0.05
ORD-000471,2025-02-24,Daegu,Electronics,1,179772.0,0.15
ORD-000472,2025-03-12,Incheon,Food,7,186703.0,0
ORD-000473,2025-03-30,Seoul,Home,6,296249.0,0
ORD-000474,2025-02-10,Incheon,Fashion,10,191210.0,0
ORD-000475,2025-02-15,Incheon,Food,9,209680.0,0.15
ORD-000476,2025-02-04,Daegu,Electronics,1,271986.0,0
ORD-000477,2025-01-23,Daegu,Food,4,271568.0,0.05
ORD-000478,2025-02-26,Incheon,Home,4,60638.0,0.05
ORD-000479,2025-01-29,,Home,3,194169.0,0
ORD-000480,2025-02-02,Incheon,Fashion,2,232466.0,0
ORD-000481,2025-01-19,Seoul,Food,6,276213.0,0
ORD-000482,2025-03-06,Busan,Beauty,8,30368.0,0
ORD-000483,2025-01-22,Gwangju,Beauty,666,93422.0,0.15
ORD-000484,2025-02-21,Incheon,Fashion,9,249298.0,0
ORD-000485,2025-03-22,Seoul,Fashion,4,113936.0,0.1
ORD-000486,2025-01-11,Seoul,Beauty,1,145011.0,0
ORD-000487,2025-04-24,Seoul,Home,8,48583.0,0.05
ORD-000488,2025-04-20,Gwangju,Fashion,1,10269.0,0.1
ORD-000489,2025-03-27,Gwangju,Food,7,66528.0,0
ORD-000490,2025-03-01,Seoul,Beauty,7,124155.0,0
ORD-000491,2025-01-09,Gwangju,Beauty,10,137915.0,0.05
ORD-000492,2025-03-30,Seoul,Home,3,130924.0,0.05
ORD-000493,2025-05-01,Gwangju,Beauty,4,231579.0,0.05
ORD-000494,2025-01-06,Incheon,Food,3,247036.0,0
ORD-000495,2025-02-24,Daegu,Food,8,145159.0,0
ORD-000496,2025-04-03,Incheon,Fashion,1,289811.0,0.05
ORD-000497,2025-02-23,Incheon,Fashion,5,137603.0,0.05
ORD-000498,2025-01-18,,Home,6,13765.0,0
ORD-000499,2025-01-28,Daegu,Home,10,28861.0,0.1
ORD-000500,2025-02-20,Busan,Home,5,237609.0,0.05
ORD-000501,2025-04-09,Gwangju,Electronics,3,190607.0,0.1
ORD-000502,2025-03-18,Gwangju,Electronics,8,148265.0,0
ORD-000503,2025-01-23,Seoul,Beauty,2,270321.0,0
ORD-000504,2025-01-31,,Electronics,8,202185.0,0.1
ORD-000505,2025-04-28,Seoul,Food,6,122081.0,0
ORD-000506,2025-04-02,Busan,Electronics,9,267032.0,0.1
ORD-000507,2025-01-19,,Food,5,37340.0,0
ORD-000508,2025-01-17,Daegu,Food,10,10847.0,0.05
ORD-000509,2025-01-06,Incheon,Home,5,195618.0,0
ORD-000510,2025-04-07,Seoul,Food,4,-220288.0,0.05
ORD-000511,2025-04-30,Daegu,Electronics,10,125119.0,0.1
ORD-000512,2025-04-08,Daegu,Home,9,177497.0,0.05
ORD-000513,2025-03-31,Incheon,Fashion,8,140802.0,0.05
ORD-000514,2025-03-30,Seoul,Electronics,8,150694.0,0
ORD-000515,2025-04-25,Incheon,Food,7,127910.0,0.1
ORD-000516,2025-03-04,Busan,Home,8,41663.0,0
ORD-000517,2025-03-20,Busan,Fashion,4,208932.0,0.05
ORD-000518,2025-03-23,Seoul,Home,4,219100.0,0
ORD-000519,2025-01-25,Seoul,Home,9,299079.0,0
ORD-000520,2025-04-21,Seoul,Beauty,1,204537.0,0
ORD-000521,2025-01-28,Gwangju,Home,6,187917.0,0.15
ORD-000522,2025-01-05,Busan,Home,9,260971.0,0
ORD-000523,2025-03-06,Seoul,Food,8,5742.0,0.1
ORD-000524,2025-01-04,Busan,Electronics,5,108591.0,0.15
ORD-000525,2025-04-11,Daegu,Fashion,5,,0.1
ORD-000526,2025-03-09,Seoul,Electronics,2,153648.0,0.15
ORD-000527,2025-04-20,Daegu,Beauty,2,29027.0,0
ORD-000528,2025-02-09,Seoul,Beauty,8,82067.0,0.15
ORD-000529,2025-04-05,Busan,Food,4,189974.0,0.1
ORD-000530,2025-01-05,Gwangju,Home,3,178666.0,0.05
ORD-000531,2025-02-07,Seoul,Electronics,5,36271.0,0.05
ORD-000532,2025-04-18,Seoul,Food,1,201310.0,0
ORD-000533,2025-01-05,Busan,Fashion,6,288706.0,0.1
ORD-000534,2025-03-06,Gwangju,Home,8,269610.0,0.15
ORD-000535,2025-03-22,Gwangju,Fashion,10,109317.0,0.1
ORD-000536,2025-01-21,Seoul,Fashion,7,296045.0,0
ORD-000537,2025-03-09,Seoul,Fashion,4,246839.0,0
ORD-000538,2025-02-06,Busan,Food,10,,0.1
ORD-000539,2025-01-03,Gwangju,Home,9,243234.0,0
ORD-000540,2025-04-10,Seoul,Fashion,10,138399.0,0.15
ORD-000541,2025-02-01,Incheon,Electronics,2,298113.0,0
ORD-000542,2025-02-26,Gwangju,Home,3,50427.0,0
ORD-000543,2025-03-03,Incheon,Food,5,211091.0,0
ORD-000544,2025-03-23,Incheon,Food,6,50111.0,0
ORD-000545,2025-01-08,Incheon,Electronics,2,188655.0,0
ORD-000546,2025-03-10,Busan,Home,8,57833.0,0
ORD-000547,2025-03-10,Gwangju,Electronics,3,,0.05
ORD-000548,2025-04-29,Seoul,Fashion,10,24827.0,0
ORD-000549,2025-03-14,Busan,Home,6,210768.0,0
ORD-000550,2025-04-24,Gwangju,Beauty,9,165073.0,0
ORD-000551,2025-04-29,Daegu,Fashion,1,186284.0,0
ORD-000552,2025-01-04,Busan,Fashion,3,278291.0,0.05
ORD-000553,2025-05-01,Seoul,Electronics,10,92146.0,0
ORD-000554,2025-04-08,Busan,Food,5,11440.0,0.05
ORD-000555,2025-01-27,Gwangju,Electronics,2,243503.0,0.1
ORD-000556,2025-02-21,Gwangju,Food,9,277968.0,0
ORD-000557,2025-03-15,Daegu,Home,8,44793.0,0.15
ORD-000558,2025-03-23,Gwangju,Home,4,91291.0,0.05
ORD-000559,2025-04-12,Daegu,Electronics,10,15201.0,0
ORD-000560,2025-01-09,Incheon,Home,2,24664.0,0.1
ORD-000561,2025-04-23,Gwangju,Fashion,1,69995.0,0.1
ORD-000562,2025-02-22,Busan,Electronics,2,136093.0,0.1
ORD-000563,2025-02-28,Gwangju,Home,10,60188.0,0
ORD-000564,2025-01-10,Daegu,Home,9,50681.0,0
ORD-000565,2025-04-11,Seoul,Beauty,10,121322.0,0.1
ORD-000566,2025-02-07,Seoul,Food,1,98976.0,0
ORD-000567,2025-02-24,Incheon,Beauty,4,76915.0,0.05
ORD-000568,2025-03-15,Busan,Beauty,4,221489.0,0.1
ORD-000569,2025-03-03,Seoul,Food,10,263869.0,0.15
ORD-000570,2025-04-11,Gwangju,Home,10,262743.0,0
ORD-000571,2025-03-01,Busan,Electronics,2,,0.15
ORD-000572,2025-03-23,Daegu,Fashion,9,219175.0,0
ORD-000573,2025-03-03,Daegu,Electronics,7,147137.0,0.1
ORD-000574,2025-01-08,Seoul,Electronics,9,249705.0,0
ORD-000575,2025-01-17,Daegu,Home,2,214574.0,0.15
ORD-000576,2025-04-16,Incheon,Fashion,3,245794.0,0
ORD-000577,2025-04-03,Daegu,Electronics,3,8138.0,0.15
ORD-000578,2025-02-05,Gwangju,Home,8,66310.0,0
ORD-000579,2025-01-21,Incheon,Electronics,1,88135.0,0.05
ORD-000580,2025-02-18,Seoul,Home,9,8667.0,0.05
ORD-000581,2025-02-19,Daegu,Electronics,10,101991.0,0.05
ORD-000582,2025-04-06,Daegu,Fashion,9,139564.0,0
ORD-000583,2025-02-11,Incheon,Home,3,121746.0,0
ORD-000584,2025-01-12,Seoul,Food,9,258011.0,0.05
ORD-000585,2025-04-05,Seoul,Home,5,153931.0,0
ORD-000586,2025-03-31,Busan,Fashion,3,201488.0,0.1
ORD-000587,2025-01-24,Busan,Food,4,194394.0,0.1
ORD-000588,2025-01-04,Busan,Fashion,7,22219.0,0.1
ORD-000589,2025-03-28,Daegu,Home,5,113679.0,0.05
ORD-000590,2025-03-27,Busan,Beauty,5,,0
ORD-000591,2025-01-13,Busan,Fashion,4,95948.0,0
ORD-000592,2025-03-09,Incheon,Fashion,6,66163.0,0.05
ORD-000593,2025-02-27,Busan,Fashion,8,8788.0,0
ORD-000594,2025-01-12,Busan,Home,2,112625.0,0.15
ORD-000595,2025-01-22,Gwangju,Electronics,5,298756.0,0.15
ORD-000596,2025-02-27,Seoul,Home,4,234471.0,0.1
ORD-000597,2025-02-13,Gwangju,Beauty,1,110558.0,0
ORD-000598,2025-04-22,,Food,5,109497.0,0.15
ORD-000599,2025-03-11,Daegu,Food,4,142861.0,0.15
ORD-000600,2025-03-25,Busan,Food,1,149618.0,0
ORD-000601,2025-04-24,Seoul,Food,2,198408.0,0
ORD-000602,2025-04-18,Incheon,Home,10,210761.0,0.05
ORD-000603,2025-04-28,Busan,Fashion,7,263356.0,0.1
ORD-000604,2025-03-17,Gwangju,Home,3,,0.05
ORD-000605,2025-03-03,Gwangju,Electronics,9,215072.0,0.15
ORD-000606,2025-04-12,Seoul,Food,5,155490.0,0.05
ORD-000607,2025-03-05,Seoul,Electronics,1,140132.0,0.15
ORD-000608,2025-01-11,Busan,Electronics,5,237921.0,0.15
ORD-000609,2025-04-05,Busan,Electronics,6,9541.0,0
ORD-000610,2025-02-17,Busan,Home,1923,38443.0,0
ORD-000611,2025-02-07,Daegu,Food,2,36771.0,0.1
ORD-000612,2025-02-25,Busan,Electronics,8,278715.0,0.1
ORD-000613,2025-02-03,Incheon,Food,3,193210.0,0.15
ORD-000614,2025-03-24,Daegu,Electronics,2,,0
ORD-000615,2025-01-17,Incheon,Beauty,9,157188.0,0
ORD-000616,2025-01-01,Gwangju,Food,9,69467.0,0
ORD-000617,2025-03-19,Daegu,Food,2,150472.0,0.15
ORD-000618,2025-03-07,Seoul,Food,2,244070.0,0
ORD-000619,2025-04-19,Daegu,Food,10,253447.0,0.05
ORD-000620,2025-04-18,Gwangju,Home,10,18369.0,0
ORD-000621,2025-01-26,Daegu,Electronics,4,28990.0,0
ORD-000622,2025-02-03,Incheon,Food,1,214213.0,0
ORD-000623,2025-04-11,Busan,Fashion,2,184919.0,0
ORD-000624,2025-02-22,Incheon,Electronics,9,278288.0,0.15
ORD-000625,2025-01-25,Seoul,Food,3,281219.0,0.1
ORD-000626,2025-02-12,Seoul,Home,10,222503.0,0.15
ORD-000627,2025-03-15,Gwangju,Food,5,114750.0,0
ORD-000628,2025-04-21,Busan,Home,3,72332.0,0
ORD-000629,2025-01-22,Incheon,Electronics,7,297518.0,0
ORD-000630,2025-01-07,Busan,Beauty,7,177082.0,0
ORD-000631,2025-01-18,Daegu,Food,2,84657.0,0
ORD-000632,2025-01-05,Daegu,Beauty,6,221892.0,0
ORD-000633,2025-04-15,Incheon,Home,5,258699.0,0.1
ORD-000634,2025-03-27,Incheon,Beauty,10,214174.0,0.05
ORD-000635,2025-02-04,Seoul,Food,2,,0
ORD-000636,2025-03-02,Daegu,Fashion,5,242855.0,0.15
ORD-000637,2025-04-06,Gwangju,Home,4,262931.0,0.05
ORD-000638,2025-02-25,Daegu,Fashion,4,46020.0,0.05
ORD-000639,2025-01-19,Daegu,Beauty,7,22339.0,0
ORD-000640,2025-04-09,Gwangju,Food,3,206218.0,0.15
ORD-000641,2025-04-01,Daegu,Fashion,8,130620.0,0.1
ORD-000642,2025-04-08,Busan,Food,6,280112.0,0.1
ORD-000643,2025-03-09,Seoul,Fashion,10,99119.0,0.15
ORD-000644,2025-01-26,Seoul,Beauty,3,128579.0,0
ORD-000645,2025-03-04,Gwangju,Food,3,281196.0,0
ORD-000646,2025-02-26,Busan,Food,5,170058.0,0
ORD-000647,2025-02-12,,Fashion,4,46074.0,0
ORD-000648,2025-02-15,Seoul,Home,10,47854.0,0
ORD-000649,2025-01-01,,Beauty,4,,0
ORD-000650,2025-02-17,Gwangju,Fashion,10,213551.0,0.15
ORD-000651,2025-01-02,Gwangju,Food,7,297980.0,0
ORD-000652,2025-02-19,Gwangju,Fashion,1712,149935.0,0.1
ORD-000653,2025-02-17,Busan,Electronics,5,288123.0,0.05
ORD-000654,2025-03-30,Incheon,Food,8,,0
ORD-000655,2025-02-21,Busan,Home,3,176978.0,0
ORD-000656,2025-01-31,Gwangju,Beauty,3,5357.0,0
ORD-000657,2025-03-03,Busan,Beauty,9,226561.0,0.05
ORD-000658,2025-02-13,,Home,10,298738.0,0
ORD-000659,2025-03-12,Incheon,Fashion,9,175579.0,0
ORD-000660,2025-01-31,Daegu,Food,6,18613.0,0
ORD-000661,2025-05-01,Seoul,Beauty,1,159131.0,0.1
ORD-000662,2025-03-07,Incheon,Beauty,3,76139.0,0.15
ORD-000663,2025-04-12,Busan,Electronics,4,239050.0,0
ORD-000664,2025-04-30,Busan,Electronics,9,,0.1
ORD-000665,2025-02-04,Daegu,Beauty,1,50873.0,0.05
ORD-000666,2025-02-26,Busan,Electronics,3,125706.0,0
ORD-000667,2025-01-17,Seoul,Electronics,10,270503.0,0
ORD-000668,2025-03-02,Seoul,Electronics,10,145435.0,0.05
ORD-000669,2025-03-20,Gwangju,Food,5,251241.0,0
ORD-000670,2025-01-16,Gwangju,Fashion,9,130462.0,0.1
ORD-000671,2025-02-24,Gwangju,Beauty,9,291991.0,0
ORD-000672,2025-04-06,,Food,5,22322.0,0.1
ORD-000673,2025-01-24,Gwangju,Electronics,10,154817.0,0
ORD-000674,2025-01-26,Incheon,Food,3,105056.0,0.05
ORD-000675,2025-04-27,Seoul,Fashion,4,147276.0,0.1
ORD-000676,2025-03-10,Seoul,Food,10,32420.0,0.15
ORD-000677,2025-02-20,Daegu,Fashion,8,275703.0,0
ORD-000678,2025-02-14,Gwangju,Fashion,3,277715.0,0
ORD-000679,2025-03-31,Seoul,Electronics,9,83446.0,0
ORD-000680,2025-01-06,Daegu,Home,2,146383.0,0
ORD-000681,2025-02-22,Incheon,Food,1,125410.0,0
ORD-000682,2025-03-14,Busan,Fashion,4,224826.0,0.05
ORD-000683,2025-04-21,,Electronics,10,122991.0,0
ORD-000684,2025-02-26,Gwangju,Fashion,5,291717.0,0
ORD-000685,2025-01-18,Busan,Home,4,129919.0,0
ORD-000686,2025-02-08,Seoul,Beauty,3,198636.0,0.05
ORD-000687,2025-04-02,,Beauty,1,280594.0,0.1
ORD-000688,2025-04-11,Incheon,Electronics,4,297674.0,0.05
ORD-000689,2025-04-30,Busan,Electronics,1,112927.0,0.1
ORD-000690,2025-02-05,Seoul,Fashion,9,151455.0,0.05
ORD-000691,2025-04-04,Gwangju,Food,9,129142.0,0.15
ORD-000692,2025-04-05,Daegu,Food,5,20328.0,0
ORD-000693,2025-03-11,Daegu,Electronics,7,249173.0,0
ORD-000694,2025-03-25,Seoul,Electronics,5,221922.0,0.05
ORD-000695,2025-01-28,Gwangju,Electronics,2,206945.0,0
ORD-000696,2025-02-25,Seoul,Beauty,3,107159.0,0.05
ORD-000697,2025-03-21,Busan,Electronics,4,287894.0,0
ORD-000698,2025-02-17,Daegu,Electronics,8,,0
ORD-000699,2025-03-20,Seoul,Food,1,269495.0,0.05
ORD-000700,2025-04-01,Daegu,Electronics,7,275245.0,0
ORD-000701,2025-04-07,Incheon,Beauty,4,,0
ORD-000702,2025-04-16,Busan,Electronics,8,214244.0,0
ORD-000703,2025-02-20,,Electronics,5,265004.0,0.15
ORD-000704,2025-03-08,Daegu,Beauty,8,159510.0,0.1
ORD-000705,2025-01-24,Gwangju,Beauty,9,123244.0,0
ORD-000706,2025-01-27,,Beauty,5,264797.0,0.05
ORD-000707,2025-03-11,Seoul,Home,6,143172.0,0.05
ORD-000708,2025-03-06,Busan,Beauty,8,88305.0,0
ORD-000709,2025-02-15,Gwangju,Electronics,9,93726.0,0
ORD-000710,2025-03-30,Gwangju,Fashion,10,50526.0,0.15
ORD-000711,2025-01-09,Incheon,Beauty,10,192077.0,0.1
ORD-000712,2025-02-11,Incheon,Electronics,1,184472.0,0.05
ORD-000713,2025-03-27,Busan,Electronics,4,149888.0,0.15
ORD-000714,2025-03-18,Seoul,Food,9,5464.0,0.1
ORD-000715,2025-03-07,Daegu,Fashion,7,78609.0,0
ORD-000716,2025-04-09,Busan,Home,8,42671.0,0.15
ORD-000717,2025-03-18,Busan,Beauty,10,165730.0,0
ORD-000718,2025-04-17,Busan,Food,10,92304.0,0.05
ORD-000719,2025-01-26,Gwangju,Fashion,2,74093.0,0
ORD-000720,2025-02-06,Seoul,Beauty,1,229826.0,0
ORD-000721,2025-03-31,Busan,Fashion,6,164625.0,0
ORD-000722,2025-02-15,Incheon,Electronics,4,285899.0,0.05
ORD-000723,2025-02-23,Daegu,Beauty,7,185868.0,0
ORD-000724,2025-04-15,Seoul,Food,3,,0
ORD-000725,2025-04-12,Gwangju,Food,3,183684.0,0.15
ORD-000726,2025-01-29,Daegu,Beauty,4,,0.05
ORD-000727,2025-02-22,Incheon,Home,5,20911.0,0
ORD-000728,2025-01-19,Daegu,Beauty,2,140166.0,0.15
ORD-000729,2025-04-22,Busan,Electronics,2,41802.0,0.05
ORD-000730,2025-04-07,Busan,Beauty,4,42489.0,0.05
ORD-000731,2025-03-05,,Home,4,102111.0,0
ORD-000732,2025-02-26,Daegu,Electronics,5,82447.0,0
ORD-000733,2025-02-07,Daegu,Beauty,5,119476.0,0.05
ORD-000734,2025-03-14,Seoul,Food,7,20117.0,0.05
ORD-000735,2025-04-24,Busan,Home,10,8858.0,0.1
ORD-000736,2025-02-18,Seoul,Fashion,6,158678.0,0.05
ORD-000737,2025-03-23,Seoul,Food,3,18446.0,0.05
ORD-000738,2025-03-12,Seoul,Food,2,64643.0,0.05
ORD-000739,2025-02-26,,Food,9,138970.0,0.1
ORD-000740,2025-03-06,Incheon,Beauty,1474,162827.0,0
ORD-000741,2025-03-10,Incheon,Food,8,185602.0,0
ORD-000742,2025-01-12,Incheon,Food,9,86862.0,0
ORD-000743,2025-04-12,Busan,Electronics,8,148772.0,0.15
ORD-000744,2025-02-03,Incheon,Fashion,6,,0
ORD-000745,2025-03-11,Incheon,Food,8,49203.0,0.05
ORD-000746,2025-03-31,Gwangju,Food,1,74667.0,0.15
ORD-000747,2025-03-12,Gwangju,Food,5,24850.0,0.15
ORD-000748,2025-03-10,Daegu,Fashion,2,288533.0,0.15
ORD-000749,2025-04-29,Seoul,Food,6,144791.0,0
ORD-000750,2025-01-06,Gwangju,Food,8,238439.0,0.1
ORD-000751,2025-01-15,Seoul,Electronics,5,179805.0,0.15
ORD-000752,2025-03-18,Daegu,Electronics,9,210631.0,0
ORD-000753,2025-01-13,Gwangju,Food,3,14699.0,0.1
ORD-000754,2025-03-13,Seoul,Fashion,1,224129.0,0.15
ORD-000755,2025-01-06,Incheon,Food,2,83124.0,0.1
ORD-000756,2025-04-02,Gwangju,Food,9,247663.0,0.1
ORD-000757,2025-03-28,,Fashion,6,-75157.0,0.15
ORD-000758,2025-04-21,Gwangju,Electronics,5,18682.0,0
ORD-000759,2025-04-19,Daegu,Electronics,2,95182.0,0.1
ORD-000760,2025-04-12,Gwangju,Beauty,7,282399.0,0
ORD-000761,2025-01-23,Seoul,Home,9,183327.0,0
ORD-000762,2025-03-07,Incheon,Home,635,8420.0,0.1
ORD-000763,2025-04-24,Seoul,Home,7,208739.0,0.15
ORD-000764,2025-03-14,Seoul,Home,1,48046.0,0.1
ORD-000765,2025-03-06,Gwangju,Food,4,192443.0,0
ORD-000766,2025-03-07,Incheon,Fashion,3,,0.1
ORD-000767,2025-02-07,Gwangju,Beauty,7,43125.0,0
ORD-000768,2025-01-20,Gwangju,Beauty,7,283398.0,0.15
ORD-000769,2025-03-06,Busan,Fashion,7,,0.05
ORD-000770,2025-04-04,Seoul,Beauty,5,159448.0,0
ORD-000771,2025-04-17,Incheon,Fashion,4,197031.0,0.1
ORD-000772,2025-01-15,Incheon,Home,9,22153.0,0.05
ORD-000773,2025-01-04,Daegu,Fashion,4,,0.15
ORD-000774,2025-04-07,Daegu,Food,2,192414.0,0
ORD-000775,2025-04-16,Seoul,Electronics,3,96809.0,0.15
ORD-000776,2025-01-12,,Fashion,8,227047.0,0
ORD-000777,2025-04-02,Daegu,Electronics,1,299264.0,0
ORD-000778,2025-04-01,Busan,Home,8,208428.0,0
ORD-000779,2025-03-03,,Fashion,5,269011.0,0.15
ORD-000780,2025-03-01,Incheon,Food,6,128627.0,0.15
ORD-000781,2025-04-03,Daegu,Food,4,298636.0,0.05
ORD-000782,2025-03-16,Incheon,Electronics,1,279545.0,0
ORD-000783,2025-04-01,Busan,Beauty,1,141385.0,0
ORD-000784,2025-02-20,Busan,Home,6,222744.0,0.05
ORD-000785,2025-01-21,Incheon,Beauty,1538,,0
ORD-000786,2025-03-23,Seoul,Home,1,211136.0,0
ORD-000787,2025-02-24,Busan,Fashion,9,73826.0,0.15
ORD-000788,2025-02-15,Daegu,Food,9,232454.0,0
ORD-000789,2025-01-06,Seoul,Food,3,173580.0,0
ORD-000790,2025-01-22,Daegu,Fashion,8,,0.05
ORD-000791,2025-04-02,Incheon,Beauty,9,67606.0,0.1
ORD-000792,2025-04-03,Seoul,Beauty,9,256808.0,0
ORD-000793,2025-03-12,Busan,Electronics,9,270223.0,0.05
ORD-000794,2025-04-05,Daegu,Home,4,273077.0,0.05
ORD-000795,2025-02-13,Gwangju,Beauty,3,7409.0,0.15
ORD-000796,2025-04-20,Busan,Beauty,1,244740.0,0
ORD-000797,2025-03-21,Seoul,Home,9,250117.0,0
ORD-000798,2025-02-28,Daegu,Food,8,37412.0,0
ORD-000799,2025-04-04,Daegu,Home,10,,0
ORD-000800,2025-04-19,Busan,Food,3,68502.0,0.1
ORD-000801,2025-04-16,Seoul,Home,5,273832.0,0.15
ORD-000802,2025-04-22,Busan,Fashion,8,73530.0,0
ORD-000803,2025-04-09,Busan,Electronics,10,246665.0,0.1
ORD-000804,2025-02-26,Busan,Home,6,214723.0,0.15
ORD-000805,2025-04-12,Busan,Fashion,7,166994.0,0.05
ORD-000806,2025-04-04,Busan,Food,4,167630.0,0.05
ORD-000807,2025-03-14,Gwangju,Food,5,21326.0,0.05
ORD-000808,2025-01-07,Seoul,Electronics,6,19433.0,0
ORD-000809,2025-04-27,Busan,Home,1,122674.0,0.1
ORD-000810,2025-03-27,Daegu,Home,7,9699.0,0
ORD-000811,2025-02-04,Seoul,Electronics,3,141845.0,0
ORD-000812,2025-02-05,Busan,Beauty,9,273640.0,0.1
ORD-000813,2025-01-21,Seoul,Food,3,266711.0,0
ORD-000814,2025-03-13,Daegu,Fashion,7,213366.0,0
ORD-000815,2025-01-27,Seoul,Fashion,1,242601.0,0.05
ORD-000816,2025-03-29,Seoul,Food,4,97821.0,0
ORD-000817,2025-03-20,Seoul,Home,9,294176.0,0.15
ORD-000818,2025-02-22,Gwangju,Electronics,6,148521.0,0
ORD-000819,2025-03-11,Seoul,Home,3,298344.0,0.1
ORD-000820,2025-02-06,Incheon,Home,4,35494.0,0.15
ORD-000821,2025-03-28,Daegu,Fashion,4,140918.0,0
ORD-000822,2025-04-16,Gwangju,Home,4,169414.0,0.15
ORD-000823,2025-02-20,Incheon,Home,7,190099.0,0
ORD-000824,2025-03-22,Daegu,Food,6,113626.0,0.1
ORD-000825,2025-04-06,Gwangju,Home,6,267073.0,0.05
ORD-000826,2025-02-20,Daegu,Food,2,57663.0,0
ORD-000827,2025-02-13,Daegu,Fashion,7,98251.0,0
ORD-000828,2025-04-03,Gwangju,Food,8,136095.0,0
ORD-000829,2025-02-12,Busan,Electronics,5,,0
ORD-000830,2025-01-31,Daegu,Beauty,7,-55981.0,0.1
ORD-000831,2025-01-18,Daegu,Food,1,256001.0,0
ORD-000832,2025-03-18,Incheon,Fashion,8,37624.0,0.1
ORD-000833,2025-03-05,Gwangju,Home,10,196032.0,0.05
ORD-000834,2025-03-20,Busan,Fashion,10,153867.0,0.15
ORD-000835,2025-04-23,,Electronics,7,145179.0,0.1
ORD-000836,2025-04-22,Daegu,Electronics,6,76329.0,0.05
ORD-000837,2025-03-06,Busan,Home,9,66450.0,0
ORD-000838,2025-02-05,Seoul,Food,1,111565.0,0.05
ORD-000839,2025-01-24,Seoul,Food,6,144176.0,0
ORD-000840,2025-03-30,Daegu,Fashion,1,48570.0,0
ORD-000841,2025-03-25,Busan,Food,5,274167.0,0
ORD-000842,2025-03-19,Seoul,Beauty,8,47906.0,0
ORD-000843,2025-04-23,Gwangju,Fashion,5,194493.0,0
ORD-000844,2025-02-02,Busan,Food,2,190974.0,0
ORD-000845,2025-01-30,Gwangju,Electronics,3,128181.0,0.1
ORD-000846,2025-04-01,Incheon,Fashion,7,188400.0,0
ORD-000847,2025-04-06,Incheon,Food,10,106566.0,0
ORD-000848,2025-02-24,Gwangju,Food,7,51512.0,0
ORD-000849,2025-01-19,Busan,Food,1,94223.0,0.05
ORD-000850,2025-02-15,,Fashion,5,33335.0,0.15
ORD-000851,2025-01-31,Gwangju,Beauty,3,26767.0,0
